"V1","V2","V3","V4","V5","V6"
-0.0379464710711497,-0.0699914171416762,0.427081507730337,0.439196552109384,0.53134715224871,0.641026652428997
-0.27045092760898,0.0354392993823642,0.223416161814742,0.440819854483437,0.596951744782745,0.619486249563632
-0.107221234659354,0.213800930308789,0.303338540959109,0.483589215263652,0.522952139518753,0.600306067794016
-0.275424673250975,0.223400569984189,0.473800049911269,0.595249385917031,0.47459960331604,0.585913403773024
-0.0441530059710382,0.247659805914179,0.346957340615877,0.5934453318645,0.603755828079375,0.584520113333673
-0.0696088691427956,0.166011245918594,0.401083402455823,0.608011743678253,0.600029041822062,0.659092837881615
0.00136141004087398,0.155298416565164,0.233811989956058,0.517355721864504,0.584523022861504,0.654397230671542
0.0556352505077999,0.254136538132177,0.427113479832229,0.565098423301226,0.554283916823812,0.593363342838962
-0.226035905726198,0.187693255386994,0.462772968681348,0.583104183454204,0.59954956819819,0.68304977418482
-0.15451467236263,0.230853786269484,0.502088315744501,0.489023422442918,0.63612034343249,0.661224281262089
-0.135409560692788,0.18088309235618,0.388690790601955,0.603883638568924,0.616651794774079,0.615302321100255
-0.339762731952175,0.15595702640586,0.362527065750095,0.520079468084011,0.49451230647315,0.697458883320393
-0.0848177013285079,0.137157420824603,0.334147732217334,0.526645610784981,0.574219185354951,0.643512082092023
0.0690061679094832,0.160804172020256,0.314116895407097,0.464104308920797,0.553009230156735,0.684992976432028
-0.0447123042452899,0.154333941605839,0.456643639543279,0.482999154306141,0.53901111652626,0.613916498262406
0.0302454943261886,0.142911811076168,0.342000680529158,0.533517922973037,0.574257340170553,0.605076217256179
-0.144928761679279,0.153615965642429,0.346918858629984,0.498356124222562,0.605397876511729,0.585510818367424
-0.0417293480767331,0.108746837415162,0.420399609212222,0.499655245919112,0.556616824909508,0.681916159771732
-0.235217204036426,0.0240190400858782,0.256437082243534,0.509040949879396,0.670674275066962,0.70061733318445
0.00717192249501197,0.0996704267463986,0.383052408634623,0.541930503280467,0.577236537022422,0.65562706524245
-0.240797821772172,0.182778086637641,0.248703712918796,0.567639052340026,0.593776420438985,0.657869872750598
-0.265841701807812,0.242053666360311,0.420990005402485,0.601908965756221,0.680605813070345,0.696975693797728
-0.152325262677022,0.208793269230769,0.297750993467389,0.484429128408917,0.591010604286813,0.59793654629307
-0.12646558694825,0.111821598383926,0.488252393896323,0.464052652696408,0.652499623142091,0.672975652396384
